                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.53794,                 2.9747,                 1.1065,                0.65569,                0.70877,                0.72233,                0.66696,                0.36038,                 1.1437,                 1.0042,              0.0033321,              0.0033321,              0.0033321
                      2,                 0.5413,                 1.6516,                 1.0685,                0.83277,                0.81037,                0.87721,                0.81599,                0.36892,                0.78823,                 1.0048,              0.0065334,              0.0065334,              0.0065334
